STUDY,ACTION_LABEL,LOG_HRS,STUDY_HRS
37069,Initial-review-and-planning,4.75,61.91666666666666
37069,Quality-checks,1.0,61.91666666666666
37069,Documentation,0.5,61.91666666666666
37069,Quality-checks,1.5,61.91666666666666
37069,Quality-checks,0.0833333333333333,61.91666666666666
37069,Metadata-study-level,2.583333333333333,61.91666666666666
37069,Quality-checks,0.5,61.91666666666666
37069,Metadata-study-level,3.5,61.91666666666666
37069,Transformation-of-data,3.333333333333333,61.91666666666666
37069,Metadata-study-level,3.75,61.91666666666666
37069,Transformation-of-data,1.0,61.91666666666666
37069,Quality-checks,1.0,61.91666666666666
37069,Initial-review-and-planning,1.0,61.91666666666666
37069,Initial-review-and-planning,1.0,61.91666666666666
37069,Quality-checks,1.0,61.91666666666666
37069,Quality-checks,1.0,61.91666666666666
37069,Quality-checks,0.5,61.91666666666666
37069,Metadata-study-level,0.1666666666666666,61.91666666666666
37069,Documentation,2.5,61.91666666666666
37069,Quality-checks,0.5,61.91666666666666
37069,Metadata-study-level,2.0,61.91666666666666
37070,Transformation-of-data,,254.21666666666667
37070,Initial-review-and-planning,2.4166666666666665,254.21666666666667
37070,Non-curation,,254.21666666666667
37070,Transformation-of-data,2.5,254.21666666666667
37070,Transformation-of-data,2.35,254.21666666666667
37070,Initial-review-and-planning,0.4166666666666667,254.21666666666667
37070,Quality-checks,,254.21666666666667
37070,Quality-checks,1.0,254.21666666666667
37070,Transformation-of-data,2.333333333333333,254.21666666666667
37070,Quality-checks,8.0,254.21666666666667
37070,Transformation-of-data,1.6666666666666667,254.21666666666667
37070,Transformation-of-data,3.5,254.21666666666667
37070,Communication-for-study,1.8333333333333333,254.21666666666667
37070,Transformation-of-data,0.6666666666666666,254.21666666666667
37070,Quality-checks,,254.21666666666667
37070,Initial-review-and-planning,1.25,254.21666666666667
37070,Metadata-study-level,4.25,254.21666666666667
37070,Quality-checks,1.0,254.21666666666667
37070,Initial-review-and-planning,3.0,254.21666666666667
37070,Quality-checks,,254.21666666666667
37070,Non-curation,0.5,254.21666666666667
37070,Transformation-of-data,2.6666666666666665,254.21666666666667
37070,Initial-review-and-planning,0.5,254.21666666666667
37070,Transformation-of-data,3.4833333333333334,254.21666666666667
37070,Quality-checks,,254.21666666666667
37070,Initial-review-and-planning,1.0,254.21666666666667
37070,Transformation-of-data,0.3833333333333333,254.21666666666667
37070,Initial-review-and-planning,2.0,254.21666666666667
37070,Transformation-of-data,6.0,254.21666666666667
37070,Non-curation,0.5,254.21666666666667
37070,Non-curation,,254.21666666666667
37070,Transformation-of-data,3.0,254.21666666666667
37070,Communication-for-study,0.5,254.21666666666667
37070,Initial-review-and-planning,1.5,254.21666666666667
37070,Transformation-of-data,0.6666666666666666,254.21666666666667
37070,Quality-checks,1.5,254.21666666666667
37070,Quality-checks,3.0,254.21666666666667
37070,Non-curation,1.5,254.21666666666667
37070,Transformation-of-data,0.4166666666666667,254.21666666666667
37070,Transformation-of-data,0.5,254.21666666666667
37070,Other,,254.21666666666667
37070,Initial-review-and-planning,,254.21666666666667
37070,Non-curation,0.75,254.21666666666667
37070,Quality-checks,6.0,254.21666666666667
37070,Transformation-of-data,,254.21666666666667
37070,Initial-review-and-planning,,254.21666666666667
37070,Transformation-of-data,1.5,254.21666666666667
37070,Communication-for-study,1.0,254.21666666666667
37070,Initial-review-and-planning,2.5,254.21666666666667
37070,Non-curation,0.5,254.21666666666667
37070,Transformation-of-data,3.0,254.21666666666667
37070,Communication-for-study,0.5,254.21666666666667
37070,Initial-review-and-planning,1.5,254.21666666666667
37070,Transformation-of-data,,254.21666666666667
37070,Quality-checks,,254.21666666666667
37070,Transformation-of-data,,254.21666666666667
37070,Non-curation,0.5,254.21666666666667
37070,Transformation-of-data,2.75,254.21666666666667
37070,Transformation-of-data,0.25,254.21666666666667
37070,Quality-checks,,254.21666666666667
37070,Transformation-of-data,2.0,254.21666666666667
37070,Other,0.5,254.21666666666667
37070,Initial-review-and-planning,1.0,254.21666666666667
37070,Transformation-of-data,0.5,254.21666666666667
37070,Transformation-of-data,1.5,254.21666666666667
37070,Communication-for-study,7.0,254.21666666666667
37070,Quality-checks,6.0,254.21666666666667
37070,Transformation-of-data,2.0,254.21666666666667
37070,Transformation-of-data,1.25,254.21666666666667
37070,Communication-for-study,5.5,254.21666666666667
37070,Non-curation,1.75,254.21666666666667
37070,Non-curation,1.5,254.21666666666667
37070,Quality-checks,8.0,254.21666666666667
37070,Non-curation,,254.21666666666667
37070,Transformation-of-data,2.1666666666666665,254.21666666666667
37070,Non-curation,8.0,254.21666666666667
37070,Initial-review-and-planning,4.166666666666667,254.21666666666667
37070,Quality-checks,0.5,254.21666666666667
37070,Transformation-of-data,5.333333333333333,254.21666666666667
37070,Transformation-of-data,4.166666666666667,254.21666666666667
37070,Quality-checks,2.5,254.21666666666667
37070,Quality-checks,3.0,254.21666666666667
37070,Transformation-of-data,1.5833333333333333,254.21666666666667
37070,Metadata-study-level,1.25,254.21666666666667
37070,Documentation,1.0,254.21666666666667
37070,Transformation-of-data,5.0,254.21666666666667
37070,Quality-checks,6.0,254.21666666666667
37070,Communication-for-study,0.1666666666666666,254.21666666666667
37070,Quality-checks,,254.21666666666667
37070,Quality-checks,1.0,254.21666666666667
37070,Non-curation,1.0,254.21666666666667
37070,Quality-checks,1.0,254.21666666666667
37070,Quality-checks,1.0,254.21666666666667
37070,Quality-checks,1.0,254.21666666666667
37070,Transformation-of-data,3.1666666666666665,254.21666666666667
37070,Initial-review-and-planning,0.8333333333333334,254.21666666666667
37070,Transformation-of-data,5.333333333333333,254.21666666666667
37070,Metadata-study-level,0.25,254.21666666666667
37070,Non-curation,3.25,254.21666666666667
37070,Quality-checks,1.0,254.21666666666667
37071,Communication-for-study,0.5,38.0
37071,Communication-for-study,4.0,38.0
37071,Initial-review-and-planning,2.0,38.0
37071,Non-curation,7.5,38.0
37071,Communication-for-study,1.5,38.0
37071,Non-curation,1.0,38.0
37071,Documentation,8.0,38.0
37071,Quality-checks,0.5,38.0
37071,Communication-for-study,0.5,38.0
37071,Quality-checks,1.0,38.0
37071,Initial-review-and-planning,0.5,38.0
37071,Non-curation,5.0,38.0
37072,Documentation,0.5,43.5
37072,Non-curation,2.0,43.5
37072,Non-curation,1.5,43.5
37072,Documentation,1.0,43.5
37072,Transformation-of-data,4.5,43.5
37072,Non-curation,3.5,43.5
37072,Documentation,2.0,43.5
37072,Documentation,,43.5
37072,Metadata-study-level,,43.5
37072,Metadata-study-level,1.0,43.5
37072,Non-curation,1.0,43.5
37072,Other,,43.5
37072,Documentation,0.5,43.5
37072,Metadata-study-level,3.5,43.5
37072,Metadata-study-level,2.5,43.5
37072,Documentation,,43.5
37072,Documentation,3.0,43.5
37072,Initial-review-and-planning,5.0,43.5
37072,Quality-checks,0.5,43.5
37072,Transformation-of-data,1.0,43.5
37072,Documentation,3.0,43.5
37073,Transformation-of-data,8.5,431.5
37073,Transformation-of-data,8.0,431.5
37073,Initial-review-and-planning,8.0,431.5
37073,Communication-for-study,8.0,431.5
37073,Initial-review-and-planning,8.0,431.5
37073,Non-curation,8.0,431.5
37073,Initial-review-and-planning,8.0,431.5
37073,Non-curation,8.0,431.5
37073,Documentation,8.0,431.5
37073,Documentation,8.0,431.5
37073,Transformation-of-data,8.0,431.5
37073,Initial-review-and-planning,8.0,431.5
37073,Initial-review-and-planning,8.0,431.5
37073,Initial-review-and-planning,8.0,431.5
37073,Transformation-of-data,9.5,431.5
37073,Quality-checks,2.0,431.5
37073,Transformation-of-data,8.0,431.5
37073,Transformation-of-data,6.5,431.5
37073,Transformation-of-data,8.0,431.5
37073,Transformation-of-data,6.0,431.5
37073,Communication-for-study,8.0,431.5
37073,Transformation-of-data,8.0,431.5
37073,Transformation-of-data,4.5,431.5
37073,Quality-checks,2.0,431.5
37073,Transformation-of-data,8.0,431.5
37073,Transformation-of-data,8.0,431.5
37073,Transformation-of-data,2.5,431.5
37073,Quality-checks,4.0,431.5
37073,Transformation-of-data,3.0,431.5
37073,Quality-checks,8.0,431.5
37073,Quality-checks,,431.5
37073,Initial-review-and-planning,8.0,431.5
37073,Non-curation,9.0,431.5
37073,Initial-review-and-planning,7.5,431.5
37073,Documentation,8.0,431.5
37073,Quality-checks,8.0,431.5
37073,Communication-for-study,8.0,431.5
37073,Documentation,7.0,431.5
37073,Metadata-study-level,8.0,431.5
37073,Quality-checks,0.5,431.5
37073,Quality-checks,7.0,431.5
37073,Initial-review-and-planning,8.0,431.5
37073,Transformation-of-data,8.0,431.5
37073,Transformation-of-data,8.0,431.5
37073,Transformation-of-data,8.0,431.5
37073,Transformation-of-data,8.0,431.5
37073,Metadata-study-level,8.0,431.5
37073,Documentation,8.0,431.5
37073,Transformation-of-data,5.0,431.5
37073,Non-curation,4.0,431.5
37073,Transformation-of-data,8.5,431.5
37073,Non-curation,5.5,431.5
37073,Initial-review-and-planning,8.5,431.5
37073,Metadata-study-level,8.0,431.5
37073,Quality-checks,1.0,431.5
37074,Quality-checks,3.0,379.5
37074,Quality-checks,2.5,379.5
37074,Other,,379.5
37074,Metadata-study-level,4.75,379.5
37074,Transformation-of-data,4.0,379.5
37074,Quality-checks,3.75,379.5
37074,Initial-review-and-planning,4.0,379.5
37074,Metadata-study-level,4.0,379.5
37074,Non-curation,0.5,379.5
37074,Non-curation,8.5,379.5
37074,Metadata-study-level,3.5,379.5
37074,Quality-checks,1.0,379.5
37074,Metadata-study-level,4.0,379.5
37074,Documentation,4.0,379.5
37074,Quality-checks,7.5,379.5
37074,Metadata-study-level,5.0,379.5
37074,Metadata-study-level,3.5,379.5
37074,Quality-checks,2.0,379.5
37074,Metadata-study-level,4.0,379.5
37074,Metadata-study-level,4.0,379.5
37074,Non-curation,8.0,379.5
37074,Quality-checks,4.0,379.5
37074,Quality-checks,,379.5
37074,Quality-checks,0.5,379.5
37074,Quality-checks,4.0,379.5
37074,Quality-checks,0.5,379.5
37074,Communication-for-study,,379.5
37074,Other,1.0,379.5
37074,Quality-checks,2.5,379.5
37074,Other,2.5,379.5
37074,Quality-checks,,379.5
37074,Non-curation,4.0,379.5
37074,Other,3.0,379.5
37074,Documentation,0.5,379.5
37074,Documentation,4.0,379.5
37074,Documentation,4.0,379.5
37074,Transformation-of-data,5.0,379.5
37074,Quality-checks,5.5,379.5
37074,Quality-checks,,379.5
37074,Transformation-of-data,4.0,379.5
37074,Quality-checks,0.5,379.5
37074,Metadata-study-level,4.0,379.5
37074,Transformation-of-data,3.0,379.5
37074,Quality-checks,4.5,379.5
37074,Quality-checks,3.0,379.5
37074,Other,1.0,379.5
37074,Quality-checks,1.0,379.5
37074,Quality-checks,4.0,379.5
37074,Other,4.5,379.5
37074,Documentation,4.0,379.5
37074,Quality-checks,8.5,379.5
37074,Non-curation,4.0,379.5
37074,Documentation,4.0,379.5
37074,Initial-review-and-planning,4.0,379.5
37074,Quality-checks,4.5,379.5
37074,Quality-checks,4.0,379.5
37074,Quality-checks,8.5,379.5
37074,Quality-checks,5.5,379.5
37074,Transformation-of-data,1.0,379.5
37074,Metadata-study-level,3.0,379.5
37074,Quality-checks,1.0,379.5
37074,Initial-review-and-planning,,379.5
37074,Non-curation,4.0,379.5
37074,Quality-checks,4.0,379.5
37074,Quality-checks,4.0,379.5
37074,Non-curation,8.5,379.5
37074,Transformation-of-data,4.0,379.5
37074,Transformation-of-data,4.0,379.5
37074,Non-curation,,379.5
37074,Quality-checks,2.0,379.5
37074,Transformation-of-data,3.5,379.5
37074,Initial-review-and-planning,1.0,379.5
37074,Non-curation,4.0,379.5
37074,Communication-for-study,5.0,379.5
37074,Quality-checks,4.0,379.5
37074,Metadata-study-level,4.0,379.5
37074,Quality-checks,3.5,379.5
37074,Communication-for-study,4.0,379.5
37074,Quality-checks,0.5,379.5
37074,Documentation,4.0,379.5
37074,Transformation-of-data,4.0,379.5
37074,Non-curation,0.5,379.5
37074,Non-curation,4.0,379.5
37075,Non-curation,8.5,92.5
37076,Metadata-study-level,4.0,21.3
37076,Communication-for-study,3.5,21.3
37076,Metadata-study-level,2.0,21.3
37076,Communication-for-study,1.5,21.3
37076,Quality-checks,3.0,21.3
37076,Communication-for-study,1.0,21.3
37076,Communication-for-study,0.7,21.3
37076,Communication-for-study,4.6,21.3
37076,Initial-review-and-planning,1.0,21.3
37077,Non-curation,0.5,242.5
37077,Quality-checks,1.0,87.91666666666667
37077,Non-curation,7.0,242.5
37077,Transformation-of-data,7.0,242.5
37077,Transformation-of-data,2.0,242.5
37077,Non-curation,2.5,242.5
37077,Non-curation,7.0,242.5
37077,Initial-review-and-planning,1.0,242.5
37077,Non-curation,7.0,242.5
37077,Transformation-of-data,4.0,242.5
37077,Quality-checks,2.0,87.91666666666667
37077,Initial-review-and-planning,0.5,242.5
37077,Non-curation,4.5,242.5
37077,Transformation-of-data,4.5,242.5
37077,Initial-review-and-planning,,242.5
37077,Transformation-of-data,4.0,242.5
37077,Transformation-of-data,3.0,242.5
37077,Quality-checks,,242.5
37077,Non-curation,8.0,242.5
37077,Quality-checks,8.0,87.91666666666667
37077,Transformation-of-data,8.0,242.5
37077,Non-curation,1.75,87.91666666666667
37077,Non-curation,4.0,242.5
37077,Transformation-of-data,1.5,242.5
37077,Non-curation,4.0,242.5
37077,Transformation-of-data,3.5,242.5
37077,Non-curation,5.5,242.5
37077,Transformation-of-data,3.5,242.5
37077,Non-curation,4.0,242.5
37077,Initial-review-and-planning,,87.91666666666667
37077,Non-curation,8.0,87.91666666666667
37077,Communication-for-study,4.5,242.5
37077,Transformation-of-data,8.0,242.5
37077,Transformation-of-data,8.0,87.91666666666667
37077,Transformation-of-data,2.5,242.5
37077,Transformation-of-data,6.0,242.5
37077,Non-curation,7.5,242.5
37077,Non-curation,7.0,87.91666666666667
37077,Transformation-of-data,6.0,242.5
37077,Transformation-of-data,1.0,87.91666666666667
37077,Non-curation,6.5,242.5
37077,Transformation-of-data,5.0,242.5
37077,Documentation,8.0,242.5
37077,Transformation-of-data,3.5,242.5
37077,Transformation-of-data,5.0,242.5
37077,Non-curation,6.0,242.5
37077,Non-curation,7.0,242.5
37077,Transformation-of-data,2.5,242.5
37077,Non-curation,2.5,242.5
37077,Metadata-study-level,1.6666666666666667,87.91666666666667
37077,Transformation-of-data,5.0,242.5
37077,Transformation-of-data,0.5,242.5
37077,Transformation-of-data,6.0,242.5
37077,Non-curation,8.0,242.5
37077,Non-curation,8.25,87.91666666666667
37077,Transformation-of-data,8.0,242.5
37077,Transformation-of-data,4.5,242.5
37077,Transformation-of-data,3.5,87.91666666666667
37077,Non-curation,3.0,242.5
37077,Non-curation,2.0,242.5
37077,Transformation-of-data,6.0,242.5
37077,Initial-review-and-planning,1.5,87.91666666666667
37077,Documentation,8.0,87.91666666666667
37077,Initial-review-and-planning,1.0,87.91666666666667
37077,Transformation-of-data,4.5,242.5
37077,Transformation-of-data,8.0,87.91666666666667
37077,Non-curation,7.5,242.5
37077,Non-curation,3.5,242.5
37077,Non-curation,8.25,87.91666666666667
37077,Non-curation,,242.5
37077,Transformation-of-data,2.5,242.5
37078,Quality-checks,4.0,38.5
37078,Communication-for-study,0.5,38.5
37078,Communication-for-study,7.0,38.5
37078,Non-curation,2.5,38.5
37078,Initial-review-and-planning,1.0,38.5
37078,Communication-for-study,7.0,38.5
37078,Communication-for-study,0.5,38.5
37078,Communication-for-study,1.5,38.5
37078,Communication-for-study,1.5,38.5
37078,Transformation-of-data,0.5,38.5
37078,Metadata-study-level,8.0,38.5
37078,Initial-review-and-planning,4.0,38.5
37078,Quality-checks,0.5,38.5
37081,Documentation,,15.5
37081,Transformation-of-data,4.0,27.0
37081,Initial-review-and-planning,3.5,27.0
37081,Initial-review-and-planning,1.5,27.0
37081,Transformation-of-data,4.0,27.0
37081,Initial-review-and-planning,5.0,27.0
37081,Initial-review-and-planning,5.0,27.0
37081,Documentation,1.0,15.5
37081,Initial-review-and-planning,,15.5
37081,Quality-checks,,15.5
37081,Metadata-study-level,3.0,15.5
37081,Non-curation,0.5,15.5
37081,Transformation-of-data,,15.5
37081,Initial-review-and-planning,4.0,27.0
37083,Quality-checks,,33.5
37083,Quality-checks,4.0,140.0
37083,Transformation-of-data,8.0,140.0
37083,Transformation-of-data,2.0,140.0
37083,Communication-for-study,8.0,140.0
37083,Non-curation,0.5,33.5
37083,Initial-review-and-planning,,33.5
37083,Documentation,8.0,140.0
37083,Quality-checks,8.0,140.0
37083,Non-curation,7.0,33.5
37083,Other,0.5,33.5
37083,Initial-review-and-planning,1.0,140.0
37083,Transformation-of-data,8.0,140.0
37083,Transformation-of-data,8.0,140.0
37083,Quality-checks,8.0,140.0
37083,Non-curation,6.0,33.5
37083,Initial-review-and-planning,1.0,140.0
37083,Non-curation,2.5,33.5
37083,Non-curation,3.0,33.5
37083,Quality-checks,8.0,140.0
37083,Quality-checks,8.0,140.0
37083,Initial-review-and-planning,1.0,140.0
37083,Transformation-of-data,8.0,140.0
37083,Quality-checks,6.0,33.5
37083,Initial-review-and-planning,8.0,140.0
37083,Quality-checks,,33.5
37083,Initial-review-and-planning,,33.5
37083,Quality-checks,8.0,140.0
37083,Transformation-of-data,8.0,140.0
37083,Quality-checks,6.0,140.0
37083,Initial-review-and-planning,3.0,140.0
